Categoria,Producto,Precio,URL de la imagen,Fecha_hora
Panaderia,Pan blanco Bimbo 550 g.,"$ 3.840,00",https://carrefourar.vtexassets.com/arquivos/ids/353215-170-170?v=638249386441330000&width=170&height=170&aspect=true,"09/05/2024, 18:25:36"
Panaderia,Rapiditas clasicas Bimbo bolsa 275 g.,"$ 5.120,00",https://carrefourar.vtexassets.com/arquivos/ids/258160-170-170?v=638012872554530000&width=170&height=170&aspect=true,"09/05/2024, 18:25:36"
Panaderia,Pan Blanco Lactal rodajas finas en bolsa 460 g.,"$ 4.080,00",https://carrefourar.vtexassets.com/arquivos/ids/308543-170-170?v=638145876465270000&width=170&height=170&aspect=true,"09/05/2024, 18:25:36"
Panaderia,Pan de salvado Lactal bolsa 330 g.,"$ 4.420,00",https://carrefourar.vtexassets.com/arquivos/ids/308685-170-170?v=638145971071400000&width=170&height=170&aspect=true,"09/05/2024, 18:25:36"
Panaderia,Pan integral Fargo grano entero bolsa 350 g.,"$ 1.957,50",https://carrefourar.vtexassets.com/arquivos/ids/411706-170-170?v=638348772494570000&width=170&height=170&aspect=true,"09/05/2024, 18:25:36"
Panaderia,Pan de mesa Carrefour classic con salvado 620 g.,"$ 1.995,00",https://carrefourar.vtexassets.com/arquivos/ids/420131-170-170?v=638362583920930000&width=170&height=170&aspect=true,"09/05/2024, 18:27:08"
Panaderia,Pan rallado Morixe 500 g.,"$ 2.691,00",https://carrefourar.vtexassets.com/arquivos/ids/192501-170-170?v=637515948757630000&width=170&height=170&aspect=true,"09/05/2024, 18:27:08"
Panaderia,Pan de mesa Veneziana blanco 600 g.,"$ 3.840,00",https://carrefourar.vtexassets.com/arquivos/ids/179656-170-170?v=637468582929670000&width=170&height=170&aspect=true,"09/05/2024, 18:27:08"
Limpieza,Rollo de cocina Sussex clásico x3 50 mts.,"$ 1.850,00",https://carrefourar.vtexassets.com/arquivos/ids/342558-170-170?v=638224260020300000&width=170&height=170&aspect=true,"09/05/2024, 18:40:19"
Limpieza,Papel higiénico hoja simple Higienol max x4 100 mts.,"$ 3.619,00",https://carrefourar.vtexassets.com/arquivos/ids/364488-170-170?v=638265118129330000&width=170&height=170&aspect=true,"09/05/2024, 18:40:19"
Limpieza,Jabón líquido Ala para diluir 500 ml.,"$ 5.415,00",https://carrefourar.vtexassets.com/arquivos/ids/248419-170-170?v=637916097897700000&width=170&height=170&aspect=true,"09/05/2024, 18:40:19"
Limpieza,Detergente Cif bioactive lima 500 cc.,"$ 1.058,85",https://carrefourar.vtexassets.com/arquivos/ids/379967-170-170?v=638314418110930000&width=170&height=170&aspect=true,"09/05/2024, 18:40:19"
Limpieza,Papel higiénico hoja simple Carrefour 4 x 30 m.,"$ 1.629,00",https://carrefourar.vtexassets.com/arquivos/ids/180728-170-170?v=637468585718970000&width=170&height=170&aspect=true,"09/05/2024, 18:40:19"
Limpieza,Detergente Cif bioactive lima repuesto 450 cc.,"$ 1.487,20",https://carrefourar.vtexassets.com/arquivos/ids/380001-170-170?v=638314418216630000&width=170&height=170&aspect=true,"09/05/2024, 18:40:19"
Limpieza,Lavandina Ayudín clásica 2 l.,"$ 1.690,00",https://carrefourar.vtexassets.com/arquivos/ids/232467-170-170?v=637764747728600000&width=170&height=170&aspect=true,"09/05/2024, 18:40:19"
Limpieza,Papel higiénico Higienol hoja simple fresh aloe x4 30 mts.,"$ 1.629,00",https://carrefourar.vtexassets.com/arquivos/ids/370678-170-170?v=638297065593200000&width=170&height=170&aspect=true,"09/05/2024, 18:40:23"
Limpieza,Rollo de cocina maxi rollo Felpita x 200 paños,"$ 1.004,25",https://carrefourar.vtexassets.com/arquivos/ids/514219-170-170?v=638499963740900000&width=170&height=170&aspect=true,"09/05/2024, 18:40:31"
Limpieza,Papel higiénico hoja simple Higienol max x4 80 mts.,"$ 1.545,00",https://carrefourar.vtexassets.com/arquivos/ids/364489-170-170?v=638265118139800000&width=170&height=170&aspect=true,"09/05/2024, 18:40:31"
perfumeria,Jabón tocador Dove blanco 90 g.,"$ 1.129,00",https://carrefourar.vtexassets.com/arquivos/ids/380238-170-170?v=638314418905600000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Repelente Off family aerosol 170 cc.,"$ 3.525,00",https://carrefourar.vtexassets.com/arquivos/ids/400370-170-170?v=638336858952770000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Shampoo Dove reconstrucción completa 400 cc.,"$ 1.950,00",https://carrefourar.vtexassets.com/arquivos/ids/379616-170-170?v=638314417114200000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Acondicionador Dove regeneración extrema 400 cc.,"$ 3.000,00",https://carrefourar.vtexassets.com/arquivos/ids/379598-170-170?v=638314417059600000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Antitranspirante en aerosol Dove original 150 cc.,"$ 1.950,00",https://carrefourar.vtexassets.com/arquivos/ids/379617-170-170?v=638314417115330000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Pasta dental Colgate sensitive whitening 100 g.,"$ 3.000,00",https://carrefourar.vtexassets.com/arquivos/ids/516113-170-170?v=638503375112930000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Jabón de tocador Lux rosas francesas 125 g. x 3 uni,"$ 1.749,00",https://carrefourar.vtexassets.com/arquivos/ids/379696-170-170?v=638314417322070000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Shampoo Dove regeneración extrema 400 cc.,"$ 2.505,00",https://carrefourar.vtexassets.com/arquivos/ids/380199-170-170?v=638314418785700000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Shampoo Dove óleo nutrición 400 cc.,"$ 1.270,75",https://carrefourar.vtexassets.com/arquivos/ids/380008-170-170?v=638314418236230000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Jabón de tocador Dove leche de coco 90 g.,"$ 1.955,00",https://carrefourar.vtexassets.com/arquivos/ids/218775-170-170?v=637702712294470000&width=170&height=170&aspect=true,"09/05/2024, 20:50:43"
perfumeria,Pasta dental Colgate triple beneficio 180 g.,"$ 1.950,00",https://carrefourar.vtexassets.com/arquivos/ids/475919-170-170?v=638435193118830000&width=170&height=170&aspect=true,"09/05/2024, 20:50:53"
perfumeria,Hisopos Carrefour 100 uni,"$ 3.000,00",https://carrefourar.vtexassets.com/arquivos/ids/367120-170-170?v=638278069409900000&width=170&height=170&aspect=true,"09/05/2024, 20:50:53"
