Supermercado;Categoria;Producto;Precio;URL;Fecha
LAN;almacen;Te en Saquitos Canela La Virginia x 20 Un.;$ 3.500,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Yerba Mate c/Palo de Monte La Merced x 500 g.;$ 2.275,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Mermelada de Frutilla Mas Fruta Arcor x 454 g.;$ 16.200,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Alfajor Chocolate Triple Shot x 60 g.;$ 11.340,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Alimento en Polvo a Base de Cacao Nescao x 150 g.;$1.900,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Tubos de Maiz sabor Queso 3D x 85 g.;$ 1.640,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Azúcar Light Hileret x 250 g.;$ 1.312,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Tapas para Empanadas Libre de Gluten x 12 Un- La Salteña x 330 g.;$2650.00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Alfajor Chocolate Triple Terrabusi x 70 g.;$ 2.300,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Bananita Dolca Nestlé x 30g.;$ 1.725,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Papas Fritas Clásicas Lays x 230 g.;$2400.00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Yerba Mate c/Palo Campo & Monte La Merced x 500 g.;$ 2.100,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Cafe en Capsulas Cortado La Virginia x 10 Un.;$1.050,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Chocolate con leche Milka x 20 g.;$ 990,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Alfajor Chocolate Milka con Dulce de Leche Triple x 70 g.;$ 742,50;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Salsa Pomarola Tradicional Knorr x 340 g.;$4.200,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Leche en Polvo Fortificada Santa Clara x 800 g.;$ 3.980,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Té en Saquitos Verde Citrus La Virginia x 20 un.;$ 2.786,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Papas Fritas sabor Crema y Cebolla Pringles x 109 g.;$610,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Chocolate con Yogurt Frutilla Cadbury x 82 g.;$ 550,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Yerba Compuesta con Peperina Verdeflor x 500 g.;$820,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Papas Fritas Sabor Ketchup Lays x 77 g.;$ 760,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Cafe en Capsulas Espresso La Virginia x 10 Un.;$2.900,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Chocolate Blanco con Galletitas Oreo Milka x 20g.;$ 2.700,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Yerba Mate Compuesta c/ Hierbas Serranas CBSé x 500 g.;$ 1.890,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Fideos Lucchetti Nidos Fettuccine x 500 g.;$1.900,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Leche en Polvo Fortigrow Realidad Aumentada Nido x 370 g.;$ 1.640,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Café Instantáneo Suave  La Virginia x 170 g.;$ 1.312,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Aderezo Vegana sin Tacc Pet Hellmans x 340 g.;$4700.00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Café Instantáneo Capuccino Doy Pack La Anónima x 125 g.;$ 3.520,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Yerba Mate en Saquitos Taragui x 100 un.;$ 2.992,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Bastonitos Extra Queso Krach-Itos x 150 g.;$2.329,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Alfajor Chocolate Blanco Milka Mousse Triple x 55 g.;$ 1.713,50;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Alfajor Chocolate Triple Pepitos x 57 g.;$1.500,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Alimento en Polvo a Base de Cacao Extra Toddy x 800 g.;$ 1.400,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Premezcla para preparar Galletitas de Vainilla con Chips Exquisita x 300 g.;$ 1.000,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Yerba Mate c/ Palo Tradicional Piporé x 1 Kg.;$ 700,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Aderezo a Base de Aceite Ahumada Hellmanns x 250 g.;$2500.00;/imagenes/load250.gif;13/05/2024, 00:05:07
