Categoria;Producto;Precio;URL de la imagen;Fecha y hora;Página
Perfumeria/Cuidado-Capilar;Shampoo Tresemme Detox Capilar 500 Ml;5250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/802944-500-auto?v=638375620423070000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Shampoo Dove Largos Forta X400ml;4865.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/800250-500-auto?v=638354866562730000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Shampoo Plusbelle Esencia Fuerza Reparadora 970 Ml;2800.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/785449-500-auto?v=638224401972170000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Shampoo Pantene Detox 750 Ml;15150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/789408-500-auto?v=638264361939530000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Shampoo Dove Men 3 En 1 Sport Active Fresh 400 Ml;3315.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/698082-500-auto?v=637866921927070000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Acondicionador Pantene Con Colágeno 400 Ml;9057.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/791305-500-auto?v=638285097864170000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Shampoo Tresemme Cauterización Reparadora 500 Ml;5250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/802941-500-auto?v=638375620412870000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Acondicionador Dove Ritual De Fortalecimiento Palta 400 Ml;5000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/788126-500-auto?v=638248593668670000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Shampoo Pantene Pro-v Miracles Detox 400 Ml;9300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/808320-500-auto?v=638422365671900000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Shampoo Dove Brillo 400 Ml;4865.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/800249-500-auto?v=638354866559430000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Acondicionador Elvive Hialuronico Pure 750 Ml;9375.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/798734-500-auto?v=638340290563700000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Shampoo Tresemme Liso Efecto Botox 500 Ml;5250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/802942-500-auto?v=638375620416000000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Acondicionador Sedal Hialurónico Y Vitamina A 650 Ml;5150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/787033-500-auto?v=638240818062430000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2
Perfumeria/Cuidado-Capilar;Shampoo Fructis Regarga Nutritiva 200ml;2500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/807793-500-auto?v=638415454354870000&width=500&height=auto&aspect=true;29/05/2024, 08:28:25;2

Perfumeria/Cuidado-Personal;Jabon Dove Original 90g;1300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/806743-500-auto?v=638403359110070000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Desodorante Dove Original Antitranspirante 150 Ml;2000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/793027-500-auto?v=638300434858670000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Jabón De Tocador Dove Karité Y Vainilla 90 Gr;1350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/702851-500-auto?v=637890143884900000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Desodorante Dove Invisible Dry 150ml;2698.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/793036-500-auto?v=638300434891270000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Jabón Líquido Palmolive Descanso Floral 200 Ml;1072.5;https://jumboargentinaio.vtexassets.com/arquivos/ids/824732-500-auto?v=638520105791900000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Axe Desodorante Aerosol Bs Black 150ml;1700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/793019-500-auto?v=638300434826300000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Protectores Diarios Todos Los Días Tanga X60 Un;7700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/792063-500-auto?v=638294385885700000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Protectores Diarios Ladysoft Clasico 56 X 1 U;3750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/796858-500-auto?v=638325598586000000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Protectores Diarios Carefree Protección Largos 60 U;7519.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/792062-500-auto?v=638294385883330000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Tampones Ob Siempre Libre Super X 16 Un.;4950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/787215-500-auto?v=638240926297030000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Desodorante Dove Original Antitranspirante 250ml;3486.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/793028-500-auto?v=638300434863030000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Tampones Ob Siempre Libre Medio X 16 Un.;4823.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/715869-500-auto?v=637963042844730000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Protectores diarios CAREFREE Todos Los Días x60 un;6550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/794366-500-auto?v=638307563113230000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Jabon En Barra Rexona  Bamboo  3x125 G Multipack;1978.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/781220-500-auto?v=638193299637030000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Toallas Femeninas Siempre Libre Adapt Noche Y Día X16u;5025.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/788591-500-auto?v=638253994005230000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1
Perfumeria/Cuidado-Personal;Desodorante Rexona V8 Men 150 Ml;2550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/802808-500-auto?v=638375618088200000&width=500&height=auto&aspect=true;29/05/2024, 08:28:16;1

Perfumeria/Cuidado-Personal;Jabón Humectante Nivea Creme Care 3 X 125 G;2900.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/800420-500-auto?v=638354980960430000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Jabón Líquido Karité Y Dove Vainilla Botella 250 Ml;1787.5;https://jumboargentinaio.vtexassets.com/arquivos/ids/707612-500-auto?v=637918114763200000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Repuestos De Afeitar Extra Lubricante Mach3 6u;13250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/758429-500-auto?v=638034324394300000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Toalla Femenina Kotex Esencial X8 Normal;1399.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/658803-500-auto?v=637643241803100000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Talco Pies Rexona Original 48hs 100g;1550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/772550-500-auto?v=638137354738400000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Toallitas Femeninas Always Xtra Suave, 16 Unidades;3400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/781531-500-auto?v=638197833868270000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Jabon En Barra Rexona  Nutritive Orchid 3x125 G Multipack;1879.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/781213-500-auto?v=638193299602500000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Protectores Diarios Carefree Todos Los Días Compact X80;5869.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/789310-500-auto?v=638264145878200000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Jabon Liquido Lux Orquidia Negra 250ml;1332.5;https://jumboargentinaio.vtexassets.com/arquivos/ids/809011-500-auto?v=638430250275830000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Desodorante Dove Go Fresh Granada 150ml;3000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/793034-500-auto?v=638300434885300000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Protectores Diarios Carefree Todos Los Días X100 Un;10005.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/792061-500-auto?v=638294385880070000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Desodorante Dove Go Fresh Pepino 150ml;3000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/793031-500-auto?v=638300434875100000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Axe Desodorante Aerosol Bs Marine 150ml;2350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/793016-500-auto?v=638300434815830000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Jabon En Barra Rexona  Sensible  3x125 G Multipack;1978.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/781219-500-auto?v=638193299632830000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Always Xtra Noches Tranquilas Suave Toallas Nocturnas 16 Unidades;6744.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/815525-500-auto?v=638464701838870000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Desodorante Nivea Men Invisible Black&white Roll On 50 Ml;1750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/820309-500-auto?v=638494839191730000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Desodorante Rexona Odorono Antitranspirante 60gr;1400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/775005-500-auto?v=638158630033100000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Toalla Femenina Kotex Especial 16un;3550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/786906-500-auto?v=638239954039430000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Tampones Ob Siempre Libre Medio X 8 Un.;2950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/778029-500-auto?v=638176774329070000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2
Perfumeria/Cuidado-Personal;Toallitas Femeninas Nocturnas Always Comfort Fina, 8 U;4700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/790600-500-auto?v=638277105723270000&width=500&height=auto&aspect=true;29/05/2024, 08:28:36;2

Perfumeria/Farmacia;Algodón Estrella Clásico 75 Gr;1063.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/178291-500-auto?v=636383361097570000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Estrella Clásico 140 Gr;2200.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/194650-500-auto?v=636383555622000000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Estrella Baby 50 Gr;3250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/178406-500-auto?v=636383362667900000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Doncella Super 200 Gr;2850.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/554283-500-auto?v=637085203153800000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Estrella Familiar Super 200 Gr;3300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/178392-500-auto?v=636383362428630000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Curitas Tela X 20;1450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/696073-500-auto?v=637854610424930000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Alcohol Fino Porta Puro 500 Ml;2400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/567479-500-auto?v=637141368958200000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Doncella Super 100 Gr;1550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/554282-500-auto?v=637085203150830000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Estrella Familiar Super 100 Gr;1650.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/178407-500-auto?v=636383362696400000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Curitas Tela X 10;900.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/696072-500-auto?v=637854610420700000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Estrella Familiar Super 400 Gr;6000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/178393-500-auto?v=636383362451830000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Alcohol Alcoprotect  96° Alimenticio 500;2100.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/786598-500-auto?v=638234877822330000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Estrella Clásico 300 Gr;5100.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/194592-500-auto?v=636383555033700000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Estrella Premium 75g;1580.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/501561-500-auto?v=636804534743000000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Curitas Transpiel X 20;1500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/709512-500-auto?v=637926430039730000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Alcohol En Gel Con Aloe Vera Jumbo Family Care 250 Cc;1700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/187548-500-auto?v=636383490409000000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Algodón Estrella Premium 150g;3200.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/499623-500-auto?v=636792438793800000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Alcohol Alcoprotect  96° Alimenticio;3650.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/685542-500-auto?v=637786570075970000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Curitas Sensitive X 20;2500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/717087-500-auto?v=637980105789000000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1
Perfumeria/Farmacia;Alcohol Etílico Bialcohol 250 Ml;1500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/567480-500-auto?v=637141368964300000&width=500&height=auto&aspect=true;29/05/2024, 08:28:19;1

Perfumeria/Farmacia;Algodón Doncella Plegado 300 Gr;4050.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/422190-500-auto?v=636481027539170000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Curitas Transpiel X 10;950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/818142-500-auto?v=638482954997370000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Alcoholalcoprotect  96° Alimenticio 250;1300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/794084-500-auto?v=638307562264430000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Curitas Mania Unicornio X 20;2450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/717088-500-auto?v=637980105791500000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Algodón Algabo Pompon 50;3300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/818388-500-auto?v=638482959436530000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Apósitos Adhesivos Curitas Frozen Ii Para Niños X 20 Ud;2450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/696053-500-auto?v=637854610352900000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Banditas Nexcare Máxima Duración Surtido X12;3200.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/804064-500-auto?v=638382626545100000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Banditas Nexcare Curación Avanzada X6;3900.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/804063-500-auto?v=638382626539970000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Apósitos Adhesivos Curitas Flexible Xl Para Todo Tipo De Piel X 10 Ud;5400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/766067-500-auto?v=638101201672870000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Banditas Nexcare Ultrflex Surtidos X10;2750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/804061-500-auto?v=638382626532600000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2
Perfumeria/Farmacia;Banditas Nexcare Ultrflex Surtidos X24;3900.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/804060-500-auto?v=638382626529670000&width=500&height=auto&aspect=true;29/05/2024, 08:28:40;2

Perfumeria/Cuidado-Oral;Pasta Dental Colgate Sensitive Pro-alivio Real White 110 Gr;3700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/776731-500-auto?v=638170726221900000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Sensitive Pro Alivio Inmediato Original 140 G;4400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/824733-500-auto?v=638520105795470000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Total 12 Original 90g;5100.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/813278-500-auto?v=638441267641500000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Luminous Charcoal 90 G;4871.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/783125-500-auto?v=638206698042200000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Total 12 Original 140g;7550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/813279-500-auto?v=638441267647200000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Total 12 Blanqueadora 140 G;7550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/813277-500-auto?v=638441267638870000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Total 12 Carbón Activado 140 G;7400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/824744-500-auto?v=638520105838130000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Sensitive Pro Alivio Inmediato Whitening 90 G;3400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/776744-500-auto?v=638170726267370000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Triple Beneficio 180 G;5100.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/813267-500-auto?v=638441267611970000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Enjuague Bucal Colgate Plax Menta Suave 250ml;2850.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/824739-500-auto?v=638520105817370000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Sensodyne Blanqueador Extra Fresh 90gr;3950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/598540-500-auto?v=637327992555570000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Luminous Blanqueadora 90g;5550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/813288-500-auto?v=638441267669470000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Enjuague Bucal Listerine Cool Mint Frescura Intens X500;7250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/804067-500-auto?v=638382626558400000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Kolynos Amarilla 90 G;1850.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/781668-500-auto?v=638198482180070000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Triple Beneficio Blanqueador 70 G;2329.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/813271-500-auto?v=638441267623600000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Enjuague Bucal Listerine Freshburst Intensa X 500 Ml.;7250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/799531-500-auto?v=638345470335400000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Colgate Total 12 Carbón Activado 90 G;3250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/824743-500-auto?v=638520105833700000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Enjuague Bucal Listerine Cool Mint Sin Alcohol X500 Ml.;7250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/789976-500-auto?v=638270301690570000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Pasta Dental Sensodyne Multi Proteccion 90gr;3700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/598526-500-auto?v=637327992511770000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1
Perfumeria/Cuidado-Oral;Gel Dental Colgate Kids Strawberry 50g;1100.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/776735-500-auto?v=638170726234400000&width=500&height=auto&aspect=true;29/05/2024, 08:28:28;1

Perfumeria/Cuidado-Oral;Pasta Dental Sensodyne Rep & Protege Blanqueador 100gr;6450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/598532-500-auto?v=637327992532270000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Pasta Dental Luminous White Lovers Café 70 G;5750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/776755-500-auto?v=638170726303700000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Pasta Dental Sensodyne Limpieza Profunda 90gr;3850.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/598546-500-auto?v=637327992569330000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Hilo Dental Colgate Nylon 50m;2400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/813257-500-auto?v=638441267576970000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Cepillo De Dientes Colgate Slim Soft Black 2 X 1 U;4750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/783047-500-auto?v=638206690684470000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Pasta Dental Sensodyne Original 90 Gr;3361.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/598522-500-auto?v=637327992501900000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Cepillo De Dientes Colgate 360° Luminous White 2 X 1 U;4450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/783042-500-auto?v=638206690664230000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Past Dent Colgate Protec Caries180g;4050.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/817180-500-auto?v=638477554260400000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Cepillo Dental Gum Classic 311 Twin Pack - 10;8200.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/786426-500-auto?v=638234121703630000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Enjuague Bucal Colgate Plax Menta Fresca 500 Ml;6550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/824738-500-auto?v=638520105814430000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Cepillo De Dientes Colgate Extra Clean Firme Doble Acción 2 U;1950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/781662-500-auto?v=638198482160200000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Cepillo De Dientes Colgate Kids 2 U;1500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/781639-500-auto?v=638198482076400000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Pasta Dental Parodontax Complete Protection 126gr;5350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/645935-500-auto?v=637582879054030000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
Perfumeria/Cuidado-Oral;Past Dent Colgate Protec Caries 90g;2150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/817182-500-auto?v=638477554266170000&width=500&height=auto&aspect=true;29/05/2024, 08:28:46;2
