Supermercado;Categoria;Producto;Precio;URL;Fecha
CAR;Electro-y-tecnologia/Informatica-y-gaming;Monopoly Nintendo Switch Juego Físico Original Sellado;$ 27.049,00;https://carrefourar.vtexassets.com/arquivos/ids/363918-170-170?v=638261471822830000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
CAR;Electro-y-tecnologia/Informatica-y-gaming;Botella De Tinta Hp Gt53 1VV22AL Negro Original 90Ml;$ 16.999,00;https://carrefourar.vtexassets.com/arquivos/ids/374240-170-170?v=638308366426030000&width=170&height=170&aspect=true;14/05/2024, 23:11:49
CAR;Electro-y-tecnologia/Informatica-y-gaming;Pc Gfast intel ci310105 8gb ram 240gb ssd win 11 h;$ 19.899,00;https://carrefourar.vtexassets.com/arquivos/ids/472217-170-170?v=638425037053230000&width=170&height=170&aspect=true;14/05/2024, 23:11:49
CAR;Electro-y-tecnologia/Informatica-y-gaming;Juego God Of War Ragnarok Standard Edition Ps5;$ 799.900,00;https://carrefourar.vtexassets.com/arquivos/ids/364823-170-170?v=638265962840300000&width=170&height=170&aspect=true;14/05/2024, 23:11:49
CAR;Electro-y-tecnologia/Informatica-y-gaming;Tablet Samsung Galaxy Tab S6 Lite Sm-p613 4gb Ram 64gb Gris;$ 89.999,00;https://carrefourar.vtexassets.com/arquivos/ids/482820-170-170?v=638446475218300000&width=170&height=170&aspect=true;14/05/2024, 23:11:49
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cartucho de Tinta HP 122 CH561HL NEGRO original Serie 2050;$ 184.999,00;https://carrefourar.vtexassets.com/arquivos/ids/365746-170-170?v=638271885288330000&width=170&height=170&aspect=true;14/05/2024, 23:11:49
CAR;Electro-y-tecnologia/Informatica-y-gaming;Camara Playstation para ps5;$ 809.783,00;https://carrefourar.vtexassets.com/arquivos/ids/370915-170-170?v=638297994360070000&width=170&height=170&aspect=true;14/05/2024, 23:11:49
CAR;Electro-y-tecnologia/Informatica-y-gaming;Notebook VAIO Intel Core I3 1215U Windows 11 Home 8Gb 256Gb SSD Fe15;$ 1.124.699,00;https://carrefourar.vtexassets.com/arquivos/ids/420645-170-170?v=638363543617370000&width=170&height=170&aspect=true;14/05/2024, 23:11:49
CAR;Electro-y-tecnologia/Informatica-y-gaming;Memoria Ram Hikvision 8GB DDR4 3200MHZ SODIMM;$ 32.891,43;https://carrefourar.vtexassets.com/arquivos/ids/464071-170-170?v=638418762025200000&width=170&height=170&aspect=true;14/05/2024, 23:11:57
CAR;Electro-y-tecnologia/Informatica-y-gaming;Bakugan: Champions Of Vestroia Nintendo Switch Juego Fisico;$ 67.699,00;https://carrefourar.vtexassets.com/arquivos/ids/364029-170-170?v=638261485484070000&width=170&height=170&aspect=true;14/05/2024, 23:11:57
CAR;Electro-y-tecnologia/Informatica-y-gaming;"Notebook Lenovo ThinkPad E14 Ryzen 7 16GB RAM 512GB 14"" G4";$ 7.599,00;https://carrefourar.vtexassets.com/arquivos/ids/476663-170-170?v=638439668131000000&width=170&height=170&aspect=true;14/05/2024, 23:12:07
CAR;Electro-y-tecnologia/Informatica-y-gaming;Monitor Acer Led 21.5 Pulgadas V7 Serie V227q Bbi Hdmi + Vga;$ 1.510.015,65;https://carrefourar.vtexassets.com/arquivos/ids/364353-170-170?v=638261685260570000&width=170&height=170&aspect=true;14/05/2024, 23:12:07
CAR;Electro-y-tecnologia/Informatica-y-gaming;Ratchet & Clank: Rift Apart Ps5 Juego Nuevo Fisico Original;$ 299.999,00;https://carrefourar.vtexassets.com/arquivos/ids/363886-170-170?v=638261471819070000&width=170&height=170&aspect=true;14/05/2024, 23:12:07
CAR;Electro-y-tecnologia/Informatica-y-gaming;Mouse optico inalambrico Maxell blanco mod348585;$ 184.999,00;https://carrefourar.vtexassets.com/arquivos/ids/494731-170-170?v=638470631642300000&width=170&height=170&aspect=true;14/05/2024, 23:12:07
CAR;Electro-y-tecnologia/Informatica-y-gaming;"Tablet 10"" Netgreen 3GB 32GB M15QF6";$ 11.240,00;https://carrefourar.vtexassets.com/arquivos/ids/310341-170-170?v=638151841008130000&width=170&height=170&aspect=true;14/05/2024, 23:12:07
CAR;Electro-y-tecnologia/Informatica-y-gaming;Teclado + mouse inalambrico Genius smart kb 8100;$ 212.470,00;https://carrefourar.vtexassets.com/arquivos/ids/476546-170-170?v=638439609632300000&width=170&height=170&aspect=true;14/05/2024, 23:12:07
CAR;Electro-y-tecnologia/Informatica-y-gaming;Teclado Gamer Hyperx Alloy Origins Core Red Inglés Us Rgb;$ 249.999,00;https://carrefourar.vtexassets.com/arquivos/ids/482544-170-170?v=638446420138500000&width=170&height=170&aspect=true;14/05/2024, 23:12:07
