Categoria;Fecha_hora;Producto;Precio;URL de la imagen
frescos;09/05/2024, 13:50:12;Dulce de Leche La Anónima Repostero x 400 g.;$ 1.657,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2279.jpg
frescos;09/05/2024, 13:50:12;Manteca La Paulina x 100 g.;$ 1.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24172.jpg
frescos;09/05/2024, 13:50:12;Fajitas Lucchetti x 10 un. 280 g.;$ 1.080,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000017000/17528.jpg
frescos;09/05/2024, 13:50:12;Leche Larga Vida Entera Ilolay x 1 L.;$ 1.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000017000/17882.jpg
frescos;09/05/2024, 13:50:12;Leche L.V. Entera Manfrey x 1 Lt.;$ 1.080,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11147.jpg
frescos;09/05/2024, 13:50:12;Pan Doble Integral La Anónima x 540 g.;$ 2.550,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000000/917.jpg
frescos;09/05/2024, 13:50:12;Leche L.V. Entera Clásica 3% La Serenísima Botella x 1 Lt.;$ 2.040,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1732.jpg
frescos;09/05/2024, 13:50:12;Dulce de Leche La Anónima Tradicional x 400 g.;$ 1.950,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2280.jpg
frescos;09/05/2024, 13:50:12;Yogur Entero Frutilla Tregar x 125 g.;$ 1.657,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23039.jpg
frescos;09/05/2024, 13:50:12;Queso Cremoso Fraccionado La Paulina x 1 kg.;$ 290,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1872.jpg
frescos;09/05/2024, 13:50:12;Chocolatada Listo para Tomar Original Nesquik x 200 cc;$ 1.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24758.jpg
frescos;09/05/2024, 13:50:12;Tapas Pascualina La Anónima Light x 2 un. 400 g.;$ 1.080,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000005000/5374.jpg
frescos;09/05/2024, 13:50:12;Crema de Leche Tetra La Serenísima x 330 cc.;$ 3.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1571.jpg
frescos;09/05/2024, 13:50:12;Leche L.V. Parcialmente Descremada Manfrey x 1 Lt.;$ 2.480,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11148.jpg
frescos;09/05/2024, 13:50:12;Manteca Best x 200 g.;$ 2.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000005000/5840.jpg
frescos;09/05/2024, 13:50:12;Yogur batido descremado frutilla La Serenísima Clásico 120g.;$ 2.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24827.jpg
frescos;09/05/2024, 13:50:12;Rapiditas Clásicas x 10 Un. Bimbo x 275 g.;$ 2.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19990.jpg
frescos;09/05/2024, 13:50:12;Queso Untable Light sin Sal Agregada Finlandia x 290 g.;$ 990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23110.jpg
frescos;09/05/2024, 13:50:12;Manteca La Anónima x 500 g.;$ 2.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2276.jpg
frescos;09/05/2024, 13:50:12;Yogur Entero Vainilla Tregar x 125 g.;$ 1.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23040.jpg
frescos;09/05/2024, 13:50:12;Bebida Láctea Frutilla Sachet La Serenísima x 900 cc.;$ 1.850,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26629.jpg
frescos;09/05/2024, 13:50:12;Leche Parcialmente Descremada 0% Lactosa Las Tres Niñas x 1 Lt.;$ 1.572,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24140.jpg
frescos;09/05/2024, 13:50:12;Crema de Leche Pasteurizada La Anónima Pote x 350 cc.;$ 1.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2548.jpg
frescos;09/05/2024, 13:50:12;Yogur Batido Descremado Vainilla La Serenísima x 120 g.;$ 3.300,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24826.jpg
frescos;09/05/2024, 13:50:12;Manteca La Paulina x 200 g.;$ 2.640,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3614.jpg
frescos;09/05/2024, 13:50:12;Pan para Pancho x 6 un. Best x 210 g.;$ 1.550,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1664.jpg
frescos;09/05/2024, 13:50:12;Tapas para Pascualina Hojaldre x 2 un. La Anónima x 400 g.;$ 1.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2261.jpg
frescos;09/05/2024, 13:50:12;Queso Rallado Reggianito La Serenísima x 70 g.;$ 1.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14084.jpg
frescos;09/05/2024, 13:50:12;Dulce de Leche Tradicional  Franz x 400 g.;$ 1.080,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000017000/17168.jpg
frescos;09/05/2024, 13:50:12;Queso Crema Cremette Light Tonadita x 290 g.;$ 2.600,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000020000/20621.jpg
frescos;09/05/2024, 13:50:12;Tapas para Empanadas La Anónima Light x 12 un. 330 g.;$ 2.080,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000005000/5372.jpg
frescos;09/05/2024, 13:50:12;Salchichas Viena x 6 un. Best x 190 g.;$ 1.850,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1576.jpg
frescos;09/05/2024, 13:50:12;Leche L.V. Parcialmente Descremada Liviana 1% La Serenísima Botella x 1 Lt.;$ 1.572,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1731.jpg
frescos;09/05/2024, 13:50:12;Crema de Leche Pasteurizada Pote La Paulina x 350 g.;$ 1.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000015000/15532.jpg
frescos;09/05/2024, 13:50:12;Leche Entera Multidefensas 3%Sachet La Serenísima x 1 Lt.;$ 1.440,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14562.jpg
frescos;09/05/2024, 13:50:12;Queso Untable Clásico Finlandia x 290 g.;$ 1.250,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14088.jpg
frescos;09/05/2024, 13:50:12;Postre La Anónima Chocolate x 120 g.;$ 2.600,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2320.jpg
frescos;09/05/2024, 13:50:12;Tapas para Empanadas La Anónima Horno x 18 un. 495 g.;$ 8.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3746.jpg
frescos;09/05/2024, 13:50:12;Crema de Leche Pasteurizada Ilolay Pote x 200 cc.;$ 1.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2492.jpg
frescos;09/05/2024, 13:50:12;Postre La Anónima Vainilla x 120 g.;$ 1.125,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2319.jpg
frescos;09/05/2024, 13:50:12;Crema de Leche L.V. La Serenísima x 200 cc.;$ 1.300,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1573.jpg
frescos;09/05/2024, 13:50:12;Salchichas Viena x 6 Un. Pasteurizada8 Paladini x 225 g.;$ 975,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22902.jpg
frescos;09/05/2024, 13:50:12;Crema de Leche Pote Sancor x 360 cc.;$ 2.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8155.jpg
frescos;09/05/2024, 13:50:12;Queso Cremoso La Paulina Trozado x 1 kg.;$ 1.680,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3611.jpg
frescos;09/05/2024, 13:50:12;Yogur Descremado Frutilla Tregar x 125 g.;$ 3.200,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23041.jpg
frescos;09/05/2024, 13:50:12;Yogur Entero sabor Dulce de Leche Tregar x 125 g.;$ 900,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25349.jpg
frescos;09/05/2024, 13:50:14;Leche 0% Lactosa La Anónima x 1 Lt.;$ 2.100,00;/../imagenes/svg/laol-sin-foto2.svg
frescos;09/05/2024, 13:50:14;Ravioles de Calabaza y Queso El Sol x 1 Kg.;$ 1.680,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6270.jpg
frescos;09/05/2024, 13:50:14;Huevo Color Mediano Best x 6 un.;$ 2.600,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8084.jpg
frescos;09/05/2024, 13:50:14;Yogur Batido Natural sin Endulzante Ser x 175 g.;$ 1.750,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24527.jpg
frescos;09/05/2024, 13:50:14;Ravioles de Pollo y Verdura La Anónima x 1 Kg.;$ 1.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2313.jpg
frescos;09/05/2024, 13:50:14;Queso Rallado La Quesera x 40 g.;$ 1.576,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000016000/16673.jpg
frescos;09/05/2024, 13:50:14;Tapas para Empanadas Rotiseras Criollas Noly x 600 g.;$ 3.585,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23918.jpg
frescos;09/05/2024, 13:50:14;Pan con Salvado Grande Best x 600 g.;$ 2.688,75;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1661.jpg
frescos;09/05/2024, 13:50:14;Huevo Blanco Mediano Best x 12 un.;$ 680,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8085.jpg
frescos;09/05/2024, 13:50:14;Yogur firme frutilla La Serenísima Clásico 120g.;$ 1.850,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23989.jpg
frescos;09/05/2024, 13:50:14;Pan Lacteado Chico Best x 360 g.;$ 1.480,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000012000/12641.jpg
frescos;09/05/2024, 13:50:14;Crema Zero Lactosa Tetra La Serenísima x 200 cc.;$ 2.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25209.jpg
frescos;09/05/2024, 13:50:14;Queso Rallado Reggianito La Serenísima x 35 g.;$ 2.240,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14083.jpg
frescos;09/05/2024, 13:50:14;Yogur Descremado Bebible Vainilla Sachet Milkaut x 900 g.;$ 3.150,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23049.jpg
frescos;09/05/2024, 13:50:14;Rapiditas Integrales x 10 Un. Bimbo x 275 g.;$ 2.520,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19992.jpg
frescos;09/05/2024, 13:50:14;Pan de Mesa Blanco Chico Bimbo x 400 g.;$ 741,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24614.jpg
frescos;09/05/2024, 13:50:14;Ricotta Semigrasa Baja E/Sodio Sac García x 500 g.;$ 555,75;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14904.jpg
frescos;09/05/2024, 13:50:14;Pan de Salvado La Anónima con Semillas de Lino x 540 g.;$ 1.850,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2902.jpg
frescos;09/05/2024, 13:50:14;Huevo Color Mediano Best x 12 un.;$ 1.480,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8083.jpg
frescos;09/05/2024, 13:50:14;Huevo Blanco Mediano Best x 6 un.;$ 2.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8086.jpg
frescos;09/05/2024, 13:50:14;Salchichas Viena sin Piel Swift x 12 un. 450 g.;$ 1.880,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000004000/4504.jpg
frescos;09/05/2024, 13:50:14;Huevo Blanco Extra Grande La Anónima x 12 un.;$ 1.250,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8089.jpg
frescos;09/05/2024, 13:50:14;Queso Mozzarella Feteado Pampa Cheese x 200 g.;$ 1.900,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3076.jpg
frescos;09/05/2024, 13:50:14;Yogur Descremado Bebible Frutilla Sachet Milkaut x 900 g.;$ 2.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23050.jpg
frescos;09/05/2024, 13:50:14;Tallarines al Huevo en Blíster La Anónima x 500 g.;$ 2.240,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2316.jpg
frescos;09/05/2024, 13:50:14;Queso Mozzarella en Fetas x 10 Un. Tonadita x 120 g.;$ 3.950,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27165.jpg
frescos;09/05/2024, 13:50:14;Queso Untable Jamon Tonadita x 180 g.;$ 3.050,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23925.jpg
frescos;09/05/2024, 13:50:14;Crema de Leche Multivit. en Pote Sancor x 200 cc.;$ 3.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3193.jpg
frescos;09/05/2024, 13:50:14;Huevo Color Extra Grande La Anónima x 12 un.;$ 2.720,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8087.jpg
frescos;09/05/2024, 13:50:14;Leche LV Parcialmente Descremada Liviana 1% Las Tres Niñas x 1 Lt.;$ 3.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22977.jpg
frescos;09/05/2024, 13:50:14;Dulce de Leche Tradicional Santa Clara x 400 g.;$ 2.720,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25800.jpg
frescos;09/05/2024, 13:50:14;Ravioles 4 Quesos en Blíster La Anónima x 500 g.;$ 1.650,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2312.jpg
frescos;09/05/2024, 13:50:14;Postre La Anónima Vainilla - Dulce de Leche x 120 g.;$ 1.320,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2318.jpg
frescos;09/05/2024, 13:50:14;Yogur Firme Entero Natural sin AzC:car Dahi x 190 g.;$ 2.600,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25646.jpg
frescos;09/05/2024, 13:50:14;Huevo Blanco en Maple Best x 30 Un.;$ 3.850,00;/../imagenes/svg/laol-sin-foto2.svg
frescos;09/05/2024, 13:50:14;Yogur Entero Cremoso Vainilla Milkaut x 120 g.;$ 3.080,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24965.jpg
frescos;09/05/2024, 13:50:14;Levadura Seca x 2 Sobres Levex x 20 g.;$ 2.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000000/681.jpg
frescos;09/05/2024, 13:50:14;Tapas para Pascualina Balance x 2 Un. La Salteña x 400 g.;$ 1.900,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26594.jpg
frescos;09/05/2024, 13:50:14;Salchichas Viena Clásica x 6 Un. Paty x 230 g.;$ 1.799,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26097.jpg
frescos;09/05/2024, 13:50:14;Salchichas Viena  x 6 Un. Vienissima x 230 g.;$ 1.349,25;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26099.jpg
frescos;09/05/2024, 13:50:14;Dulce de Leche Ilolay Clásico x 400 g.;$ 1.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2321.jpg
frescos;09/05/2024, 13:50:14;Tapas de Hojaldre para Empanadas Rotiseras La Anónima x 12 un. 450 g.;$ 1.550,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3146.jpg
frescos;09/05/2024, 13:50:14;Pan c/Salvado Chico Best x 360 g.;$ 1.950,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000012000/12640.jpg
frescos;09/05/2024, 13:50:14;Pan para Hamburguesas  Lactal x 210 g.;$ 4.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25184.jpg
frescos;09/05/2024, 13:50:14;Pan de Mesa Grande Best x 600 g.;$ 3.280,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1663.jpg
frescos;09/05/2024, 13:50:14;Postre Dulce de Leche y Crema Danette x 100 g.;$ 1.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26037.jpg
frescos;09/05/2024, 13:50:14;Queso en Hebras 4 Quesos La Paulina x 135 g.;$ 1.425,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3012.jpg
frescos;09/05/2024, 13:50:14;Pan para Pancho Noly x 210 g.;$ 2.135,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1242.jpg
frescos;09/05/2024, 13:50:14;Dulce de Leche Colonial La Serenísima x 1 Kg.;$ 1.601,25;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14080.jpg
frescos;09/05/2024, 13:50:14;Capellettis 4 Quesos La Anónima en Blíster x 500 g.;$ 770,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2314.jpg
frescos;09/05/2024, 13:50:14;Queso Untable Balance Finlandia x 290g.;$ 616,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14093.jpg
frescos;09/05/2024, 13:50:14;Ravioles de Ricota El Sol x 1 Kg.;$ 1.650,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22053.jpg
frescos;09/05/2024, 13:50:14;Tapa para Empanadas Hojaldre Delicias Dorada x 12 Un. x 330 g.;$ 6.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000020000/20814.jpg
frescos;09/05/2024, 13:50:14;Pan Blanco Artesano Bimbo x 500 g.;$ 5.440,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000021000/21863.jpg
frescos;09/05/2024, 13:50:14;Crema de Leche La Serenísima x 520 cc.;$ 650,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000010000/10111.jpg
frescos;09/05/2024, 13:50:14;Queso Mozzarella Vacalin x 500 g.;$ 530,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24203.jpg
frescos;09/05/2024, 13:50:14;Queso Crema Cremette Clasico Tonadita x 290 g.;$ 1.850,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000020000/20620.jpg
frescos;09/05/2024, 13:50:14;Huevo Blanco Extra Grande La Anónima x 6 un.;$ 1.572,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8090.jpg
frescos;09/05/2024, 13:50:14;Manteca Light La Serenísima x 200 g.;$ 1.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000015000/15045.jpg
frescos;09/05/2024, 13:50:14;Arroz con Leche Clásico Tregar x 180 g.;$ 1.550,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23036.jpg
frescos;09/05/2024, 13:50:14;Flan con Huevo Sabor Vainilla Flanchello x 180 g.;$ 3.000,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000020000/20734.jpg
frescos;09/05/2024, 13:50:14;Queso Cremoso Cremón La Serenísima x 1 kg.;$ 2.050,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1619.jpg
frescos;09/05/2024, 13:50:14;Queso Muzzarella Cilindro Barraza x 500 g.;$ 1.640,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19995.jpg
frescos;09/05/2024, 13:50:14;Pan para Panchos x 6 Un. Fargo x 210 g.;$ 1.900,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22048.jpg
frescos;09/05/2024, 13:50:14;Leche LV Parcialmente Descremada Clasica 2% La Serenisima x 1 Lt.;$ 1.520,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24128.jpg
frescos;09/05/2024, 13:50:14;Manteca Extra Fortificada con Vitamina D Ilolay x 200 g.;$ 1.700,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27725.jpg
frescos;09/05/2024, 13:50:14;Yogur Batido Clasico Entero Frutilla La Serenisima x 120 g.;$ 2.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23911.jpg
frescos;09/05/2024, 13:50:14;Sorrentinos Jamon y Mozzarella El Sol x 400 g.;$ 2.240,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000018000/18616.jpg
frescos;09/05/2024, 13:50:14;Ravioles de Pollo y Verduras en Blíster La Anónima x 500 g.;$ 1.294,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2505.jpg
frescos;09/05/2024, 13:50:14;Salchichas Viena Clásica x 12 Un. Paty x 460 g.;$ 970,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26098.jpg
frescos;09/05/2024, 13:50:14;Queso Cremoso Trozado La Anónima x 1 kg.;$ 2.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2273.jpg
frescos;09/05/2024, 13:50:14;Bebida Láctea Vainilla Sachet La Serenísima x 900 cc.;$ 1.200,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26628.jpg
frescos;09/05/2024, 13:50:14;Ñoquis de Papa en Blíster La Anónima x 500 g.;$ 6.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2315.jpg
frescos;09/05/2024, 13:50:14;Yogur Batido Descremado sabor Coco Dahi x 170 g.;$ 2.355,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27736.jpg
frescos;09/05/2024, 13:50:14;Tapas para Empanadas Rotiseras Hojaldre Noly x 600 g.;$ 1.884,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23919.jpg
frescos;09/05/2024, 13:50:14;Queso Untable Gruyere Tonadita x 180 g.;$ 3.650,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23926.jpg
frescos;09/05/2024, 13:50:14;Crema de Leche Tonadita x 350 cc.;$ 2.555,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23691.jpg
frescos;09/05/2024, 13:50:14;Tapas para Pascualina Criolla x 2 Un. El Sol x 370 g.;$ 2.750,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000021000/21915.jpg
frescos;09/05/2024, 13:50:14;Ricotta Entera Baja en Sodio en Sachet García x 500 g.;$ 1.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1949.jpg
frescos;09/05/2024, 13:50:14;Queso Crema Clásico La Anónima x 290 g.;$ 5.650,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22975.jpg
frescos;09/05/2024, 13:50:14;Paleta Cocida Feteada 42 x 200 g.;$ 4.750,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3058.jpg
frescos;09/05/2024, 13:50:14;Queso Cremoso H./Fraccionado Punta del Agua x 1 Kg.;$ 3.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000012000/12494.jpg
frescos;09/05/2024, 13:50:14;Queso Rallado Reggianito La Serenísima x 130 g.;$ 4.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14086.jpg
frescos;09/05/2024, 13:50:14;Yogur Parcialmente Descremado Frutilla con Probiótico Danonino x 80 g.;$ 2.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27686.jpg
frescos;09/05/2024, 13:50:14;Dulce de Leche Repostero Milkaut x 400 g.;$ 2.000,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24872.jpg
frescos;09/05/2024, 13:50:14;Queso Reggianito Horma Fraccionada Noalsa x 1 Kg.;$ 1.600,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23088.jpg
frescos;09/05/2024, 13:50:14;Manteca La Paulina x 500 g.;$ 3.050,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25935.jpg
frescos;09/05/2024, 13:50:14;Pan Blanco Multicereal La Anónima x 540 g.;$ 1.550,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2901.jpg
frescos;09/05/2024, 13:50:14;Ravioles Ricota, Jamón y Muzzarella La Anónima x 1 Kg.;$ 1.550,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000000/866.jpg
frescos;09/05/2024, 13:50:14;Yogur batido durazno La Serenísima Clásico 120g.;$ 12.000,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000023000/23910.jpg
frescos;09/05/2024, 13:50:14;Ravioles de Espinaca El Sol x 1 Kg.;$ 5.700,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6269.jpg
frescos;09/05/2024, 13:50:14;Yogur Entero Cremoso Frutilla Milkaut x 120 g.;$ 2.150,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24964.jpg
frescos;09/05/2024, 13:50:14;Tapas para Pasteles x 24 un. La Anónima x 380 g.;$ 1.950,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000000/936.jpg
frescos;09/05/2024, 13:50:14;Queso Untable Cremón La Serenísima x 280g.;$ 1.657,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14528.jpg
frescos;09/05/2024, 13:50:14;Margarina Soft Pote Danica x 200 g.;$ 3.000,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25283.jpg
frescos;09/05/2024, 13:50:14;Salchichas Viena Largas x 6 Unid. La Anónima x 445 g.;$ 741,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000017000/17094.jpg
