Categoria;Fecha y hora;Producto;Precio;URL de la imagen
hogar-y-textil;Almohada Suavestar Viscoelastica Clasica 62x40;$43.990;https://jumboargentinaio.vtexassets.com/arquivos/ids/812728-500-auto?v=638440521608670000&width=500&height=auto&aspect=true;09/05/2024, 15:04:57
hogar-y-textil;Film Adherente Home Care 20 Mts X 28 Cm;$1.018,5;https://jumboargentinaio.vtexassets.com/arquivos/ids/676790-500-auto?v=637728576070130000&width=500&height=auto&aspect=true;09/05/2024, 15:04:57
hogar-y-textil;Silla Alta Acero Sannet - Azul.;$27.230;https://jumboargentinaio.vtexassets.com/arquivos/ids/548192-500-auto?v=637043732671170000&width=500&height=auto&aspect=true;09/05/2024, 15:04:57
hogar-y-textil;Silla Mor Alta Acero Vs Colores Rayas 2002;$25.130;https://jumboargentinaio.vtexassets.com/arquivos/ids/809160-500-auto?v=638435433714900000&width=500&height=auto&aspect=true;09/05/2024, 15:04:57
hogar-y-textil;Caja Organizadora 20lt Transparente  Pv23krea;$8.028,3;https://jumboargentinaio.vtexassets.com/arquivos/ids/718863-500-auto?v=637985939635400000&width=500&height=auto&aspect=true;09/05/2024, 15:04:57
hogar-y-textil;Silla Reclinable 8 Pos. Acero Sannet - B.;$36.330;https://jumboargentinaio.vtexassets.com/arquivos/ids/548545-500-auto?v=637045032556400000&width=500&height=auto&aspect=true;09/05/2024, 15:04:57
hogar-y-textil;Reposera Metal Curva Cañoblanc Textbeige Outze;$35.950;https://jumboargentinaio.vtexassets.com/arquivos/ids/670280-500-auto?v=637692179138800000&width=500&height=auto&aspect=true;09/05/2024, 15:05:01
hogar-y-textil;Pergola Hierro Outzen 3x3 M;$243.600;https://jumboargentinaio.vtexassets.com/arquivos/ids/670226-500-auto?v=637692178972830000&width=500&height=auto&aspect=true;09/05/2024, 15:05:01
hogar-y-textil;Almohada Suavestar Viscoelastica Clasica 62x40;$43.990;https://jumboargentinaio.vtexassets.com/arquivos/ids/812728-500-auto?v=638440521608670000&width=500&height=auto&aspect=true;09/05/2024, 15:05:01
hogar-y-textil;Film Adherente Home Care 20 Mts X 28 Cm;$1.018,5;https://jumboargentinaio.vtexassets.com/arquivos/ids/676790-500-auto?v=637728576070130000&width=500&height=auto&aspect=true;09/05/2024, 15:05:01
hogar-y-textil;Silla Alta Acero Sannet - Azul.;$27.230;https://jumboargentinaio.vtexassets.com/arquivos/ids/548192-500-auto?v=637043732671170000&width=500&height=auto&aspect=true;09/05/2024, 15:05:01
hogar-y-textil;Silla Mor Alta Acero Vs Colores Rayas 2002;$25.130;https://jumboargentinaio.vtexassets.com/arquivos/ids/809160-500-auto?v=638435433714900000&width=500&height=auto&aspect=true;09/05/2024, 15:05:01
hogar-y-textil;Caja Organizadora 20lt Transparente  Pv23krea;$8.028,3;https://jumboargentinaio.vtexassets.com/arquivos/ids/718863-500-auto?v=637985939635400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:01
hogar-y-textil;Silla Reclinable 8 Pos. Acero Sannet - B.;$36.330;https://jumboargentinaio.vtexassets.com/arquivos/ids/548545-500-auto?v=637045032556400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:01
hogar-y-textil;Reposera Metal Curva Cañoblanc Textbeige Outze;$NaN;https://jumboargentinaio.vtexassets.com/arquivos/ids/670280-500-auto?v=637692179138800000&width=500&height=auto&aspect=true;09/05/2024, 15:05:06
hogar-y-textil;Pergola Hierro Outzen 3x3 M;$NaN;https://jumboargentinaio.vtexassets.com/arquivos/ids/670226-500-auto?v=637692178972830000&width=500&height=auto&aspect=true;09/05/2024, 15:05:06
hogar-y-textil;Almohada Suavestar Viscoelastica Clasica 62x40;$NaN;https://jumboargentinaio.vtexassets.com/arquivos/ids/812728-500-auto?v=638440521608670000&width=500&height=auto&aspect=true;09/05/2024, 15:05:06
hogar-y-textil;Film Adherente Home Care 20 Mts X 28 Cm;$NaN;https://jumboargentinaio.vtexassets.com/arquivos/ids/676790-500-auto?v=637728576070130000&width=500&height=auto&aspect=true;09/05/2024, 15:05:06
hogar-y-textil;Silla Alta Acero Sannet - Azul.;$NaN;https://jumboargentinaio.vtexassets.com/arquivos/ids/548192-500-auto?v=637043732671170000&width=500&height=auto&aspect=true;09/05/2024, 15:05:06
hogar-y-textil;Silla Mor Alta Acero Vs Colores Rayas 2002;$NaN;https://jumboargentinaio.vtexassets.com/arquivos/ids/809160-500-auto?v=638435433714900000&width=500&height=auto&aspect=true;09/05/2024, 15:05:06
hogar-y-textil;Caja Organizadora 20lt Transparente  Pv23krea;$NaN;https://jumboargentinaio.vtexassets.com/arquivos/ids/718863-500-auto?v=637985939635400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:06
hogar-y-textil;Silla Reclinable 8 Pos. Acero Sannet - B.;$NaN;https://jumboargentinaio.vtexassets.com/arquivos/ids/548545-500-auto?v=637045032556400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:06
hogar-y-textil;Reposera Metal Curva Cañoblanc Textbeige Outze;$35.950;https://jumboargentinaio.vtexassets.com/arquivos/ids/670280-500-auto?v=637692179138800000&width=500&height=auto&aspect=true;09/05/2024, 15:05:11
hogar-y-textil;Pergola Hierro Outzen 3x3 M;$243.600;https://jumboargentinaio.vtexassets.com/arquivos/ids/670226-500-auto?v=637692178972830000&width=500&height=auto&aspect=true;09/05/2024, 15:05:11
hogar-y-textil;Almohada Suavestar Viscoelastica Clasica 62x40;$43.990;https://jumboargentinaio.vtexassets.com/arquivos/ids/812728-500-auto?v=638440521608670000&width=500&height=auto&aspect=true;09/05/2024, 15:05:11
hogar-y-textil;Film Adherente Home Care 20 Mts X 28 Cm;$1.018,5;https://jumboargentinaio.vtexassets.com/arquivos/ids/676790-500-auto?v=637728576070130000&width=500&height=auto&aspect=true;09/05/2024, 15:05:11
hogar-y-textil;Silla Alta Acero Sannet - Azul.;$27.230;https://jumboargentinaio.vtexassets.com/arquivos/ids/548192-500-auto?v=637043732671170000&width=500&height=auto&aspect=true;09/05/2024, 15:05:11
hogar-y-textil;Silla Mor Alta Acero Vs Colores Rayas 2002;$25.130;https://jumboargentinaio.vtexassets.com/arquivos/ids/809160-500-auto?v=638435433714900000&width=500&height=auto&aspect=true;09/05/2024, 15:05:11
hogar-y-textil;Caja Organizadora 20lt Transparente  Pv23krea;$8.028,3;https://jumboargentinaio.vtexassets.com/arquivos/ids/718863-500-auto?v=637985939635400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:11
hogar-y-textil;Silla Reclinable 8 Pos. Acero Sannet - B.;$36.330;https://jumboargentinaio.vtexassets.com/arquivos/ids/548545-500-auto?v=637045032556400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:11
hogar-y-textil;Reposera Metal Curva Cañoblanc Textbeige Outze;$35.950;https://jumboargentinaio.vtexassets.com/arquivos/ids/670280-500-auto?v=637692179138800000&width=500&height=auto&aspect=true;09/05/2024, 15:05:16
hogar-y-textil;Pergola Hierro Outzen 3x3 M;$243.600;https://jumboargentinaio.vtexassets.com/arquivos/ids/670226-500-auto?v=637692178972830000&width=500&height=auto&aspect=true;09/05/2024, 15:05:16
hogar-y-textil;Almohada Suavestar Viscoelastica Clasica 62x40;$43.990;https://jumboargentinaio.vtexassets.com/arquivos/ids/812728-500-auto?v=638440521608670000&width=500&height=auto&aspect=true;09/05/2024, 15:05:16
hogar-y-textil;Film Adherente Home Care 20 Mts X 28 Cm;$1.018,5;https://jumboargentinaio.vtexassets.com/arquivos/ids/676790-500-auto?v=637728576070130000&width=500&height=auto&aspect=true;09/05/2024, 15:05:16
hogar-y-textil;Silla Alta Acero Sannet - Azul.;$27.230;https://jumboargentinaio.vtexassets.com/arquivos/ids/548192-500-auto?v=637043732671170000&width=500&height=auto&aspect=true;09/05/2024, 15:05:16
hogar-y-textil;Silla Mor Alta Acero Vs Colores Rayas 2002;$25.130;https://jumboargentinaio.vtexassets.com/arquivos/ids/809160-500-auto?v=638435433714900000&width=500&height=auto&aspect=true;09/05/2024, 15:05:16
hogar-y-textil;Caja Organizadora 20lt Transparente  Pv23krea;$8.028,3;https://jumboargentinaio.vtexassets.com/arquivos/ids/718863-500-auto?v=637985939635400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:16
hogar-y-textil;Silla Reclinable 8 Pos. Acero Sannet - B.;$36.330;https://jumboargentinaio.vtexassets.com/arquivos/ids/548545-500-auto?v=637045032556400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:16
hogar-y-textil;Reposera Metal Curva Cañoblanc Textbeige Outze;;https://jumboargentinaio.vtexassets.com/arquivos/ids/670280-500-auto?v=637692179138800000&width=500&height=auto&aspect=true;09/05/2024, 15:05:21
hogar-y-textil;Pergola Hierro Outzen 3x3 M;;https://jumboargentinaio.vtexassets.com/arquivos/ids/670226-500-auto?v=637692178972830000&width=500&height=auto&aspect=true;09/05/2024, 15:05:21
hogar-y-textil;Almohada Suavestar Viscoelastica Clasica 62x40;;https://jumboargentinaio.vtexassets.com/arquivos/ids/812728-500-auto?v=638440521608670000&width=500&height=auto&aspect=true;09/05/2024, 15:05:21
hogar-y-textil;Film Adherente Home Care 20 Mts X 28 Cm;;https://jumboargentinaio.vtexassets.com/arquivos/ids/676790-500-auto?v=637728576070130000&width=500&height=auto&aspect=true;09/05/2024, 15:05:21
hogar-y-textil;Silla Alta Acero Sannet - Azul.;;https://jumboargentinaio.vtexassets.com/arquivos/ids/548192-500-auto?v=637043732671170000&width=500&height=auto&aspect=true;09/05/2024, 15:05:21
hogar-y-textil;Silla Mor Alta Acero Vs Colores Rayas 2002;;https://jumboargentinaio.vtexassets.com/arquivos/ids/809160-500-auto?v=638435433714900000&width=500&height=auto&aspect=true;09/05/2024, 15:05:21
hogar-y-textil;Caja Organizadora 20lt Transparente  Pv23krea;;https://jumboargentinaio.vtexassets.com/arquivos/ids/718863-500-auto?v=637985939635400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:21
hogar-y-textil;Silla Reclinable 8 Pos. Acero Sannet - B.;;https://jumboargentinaio.vtexassets.com/arquivos/ids/548545-500-auto?v=637045032556400000&width=500&height=auto&aspect=true;09/05/2024, 15:05:21
frutas-y-verduras;Banana Ecuador Por Kg;$1.699;https://jumboargentinaio.vtexassets.com/arquivos/ids/790316-500-auto?v=638272137671900000&width=500&height=auto&aspect=true;09/05/2024, 15:12:48
frutas-y-verduras;Palta Hass Elegida Unidad;$799;https://jumboargentinaio.vtexassets.com/arquivos/ids/763476-500-auto?v=638080005645570000&width=500&height=auto&aspect=true;09/05/2024, 15:12:48
frutas-y-verduras;Almendras Peladas Sueltas X Kg;$11.999;https://jumboargentinaio.vtexassets.com/arquivos/ids/773178-500-auto?v=638138865872070000&width=500&height=auto&aspect=true;09/05/2024, 15:12:48
frutas-y-verduras;Cebolla Superior Por Kg;$1.699;https://jumboargentinaio.vtexassets.com/arquivos/ids/698610-500-auto?v=637871997724330000&width=500&height=auto&aspect=true;09/05/2024, 15:12:48
frutas-y-verduras;Tomate Redondo Grande Por Kg;$4.799;https://jumboargentinaio.vtexassets.com/arquivos/ids/339429-500-auto?v=636393043636870000&width=500&height=auto&aspect=true;09/05/2024, 15:12:48
frutas-y-verduras;Nueces Mariposa Sin Cascara Por Kg;$14.999;https://jumboargentinaio.vtexassets.com/arquivos/ids/773176-500-auto?v=638138865867030000&width=500&height=auto&aspect=true;09/05/2024, 15:12:48
frutas-y-verduras;Tomate Cherry Por Kg;$7.499;https://jumboargentinaio.vtexassets.com/arquivos/ids/472988-500-auto?v=636695568779700000&width=500&height=auto&aspect=true;09/05/2024, 15:12:48
frutas-y-verduras;Pimiento Rojo Por Kg;$6.499;https://jumboargentinaio.vtexassets.com/arquivos/ids/339349-500-auto?v=636393041930400000&width=500&height=auto&aspect=true;09/05/2024, 15:12:48
frutas-y-verduras;Banana Ecuador Por Kg;;https://jumboargentinaio.vtexassets.com/arquivos/ids/790316-500-auto?v=638272137671900000&width=500&height=auto&aspect=true;09/05/2024, 15:12:56
frutas-y-verduras;Palta Hass Elegida Unidad;;https://jumboargentinaio.vtexassets.com/arquivos/ids/763476-500-auto?v=638080005645570000&width=500&height=auto&aspect=true;09/05/2024, 15:12:56
frutas-y-verduras;Almendras Peladas Sueltas X Kg;;https://jumboargentinaio.vtexassets.com/arquivos/ids/773178-500-auto?v=638138865872070000&width=500&height=auto&aspect=true;09/05/2024, 15:12:56
frutas-y-verduras;Cebolla Superior Por Kg;;https://jumboargentinaio.vtexassets.com/arquivos/ids/698610-500-auto?v=637871997724330000&width=500&height=auto&aspect=true;09/05/2024, 15:12:56
frutas-y-verduras;Tomate Redondo Grande Por Kg;;https://jumboargentinaio.vtexassets.com/arquivos/ids/339429-500-auto?v=636393043636870000&width=500&height=auto&aspect=true;09/05/2024, 15:12:56
frutas-y-verduras;Nueces Mariposa Sin Cascara Por Kg;;https://jumboargentinaio.vtexassets.com/arquivos/ids/773176-500-auto?v=638138865867030000&width=500&height=auto&aspect=true;09/05/2024, 15:12:56
frutas-y-verduras;Tomate Cherry Por Kg;;https://jumboargentinaio.vtexassets.com/arquivos/ids/472988-500-auto?v=636695568779700000&width=500&height=auto&aspect=true;09/05/2024, 15:12:56
frutas-y-verduras;Pimiento Rojo Por Kg;;https://jumboargentinaio.vtexassets.com/arquivos/ids/339349-500-auto?v=636393041930400000&width=500&height=auto&aspect=true;09/05/2024, 15:12:56
frutas-y-verduras;Banana Ecuador Por Kg;$1.699;https://jumboargentinaio.vtexassets.com/arquivos/ids/790316-500-auto?v=638272137671900000&width=500&height=auto&aspect=true;09/05/2024, 15:13:04
frutas-y-verduras;Palta Hass Elegida Unidad;$799;https://jumboargentinaio.vtexassets.com/arquivos/ids/763476-500-auto?v=638080005645570000&width=500&height=auto&aspect=true;09/05/2024, 15:13:04
