Categoria;Producto;Precio;URL de la imagen;Fecha y hora;pagina
frutas-y-verduras;Melón (Kg);$ 1.590,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2400.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Cebolla Comercial Bolsita (Kg);$ 1.590,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Manzana Grany Comercial Bolsita (Kg);$ 1.490,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26827.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Brócoli (Kg);$ 3.590,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2377.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Penca de Acelga x 300 g.;$ 1.690,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Maní Tostado Con Cascara (Kg);$2749.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000070/73.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Ensalada Coleslaw x 250 g.;$ 2.499,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26856.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Coliflor (Kg);$ 1.190,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2381.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Rabanito Envasado x 200 gr;$ 569,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3319.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Zanahoria Baby envasada x 250 gr;$ 6.590,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3320.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Perejil X Atado x 1 Un.;$ 3.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26855.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Semilla de Chía El Peoncito x 175 g.;$ 2.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6651.jpg;22/05/2024, 00:00:43;1
