Categoria;Producto;Precio;URL de la imagen;Fecha y hora;Página;Supermercado
Perfumeria/Antitranspirantes-y-desodorantes;Desodorante para hombre Axe collision en aerosol 150 ml.;2285.0;https://carrefourar.vtexassets.com/arquivos/ids/379493-170-170?v=638314416742200000&width=170&height=170&aspect=true;29/05/2024, 21:02:10;4;Carrefour
Perfumeria/Antitranspirantes-y-desodorantes;Desodorante para hombre Axe collision en aerosol 150 ml.;2285.0;https://carrefourar.vtexassets.com/arquivos/ids/379493-170-170?v=638314416742200000&width=170&height=170&aspect=true;29/05/2024, 21:11:48;5;Carrefour
Perfumeria/Cuidado-de-la-piel;Discos desmaquillantes de algodón Doncella x 80 uni;3600.0;https://carrefourar.vtexassets.com/arquivos/ids/205101-170-170?v=637601544744700000&width=170&height=170&aspect=true;29/05/2024, 21:02:15;4;Carrefour
Perfumeria/Cuidado-de-la-piel;Discos desmaquillantes de algodón Doncella x 80 uni;3600.0;https://carrefourar.vtexassets.com/arquivos/ids/205101-170-170?v=637601544744700000&width=170&height=170&aspect=true;29/05/2024, 21:11:48;5;Carrefour
Perfumeria/Cuidado-de-la-piel;Crema rosa para piel seca Carrefour Soft en pomo 60 g.;1002.8;https://carrefourar.vtexassets.com/arquivos/ids/526284-170-170?v=638525933167070000&width=170&height=170&aspect=true;29/05/2024, 21:02:15;4;Carrefour
Perfumeria/Cuidado-de-la-piel;Crema rosa para piel seca Carrefour Soft en pomo 60 g.;1002.8;https://carrefourar.vtexassets.com/arquivos/ids/526284-170-170?v=638525933167070000&width=170&height=170&aspect=true;29/05/2024, 21:11:48;5;Carrefour
Perfumeria/Cuidado-de-la-piel;Agua micelar Algabo 200 cc.;1090.0;https://carrefourar.vtexassets.com/arquivos/ids/419322-170-170?v=638361795574300000&width=170&height=170&aspect=true;29/05/2024, 21:02:15;4;Carrefour
Perfumeria/Cuidado-de-la-piel;Agua micelar Algabo 200 cc.;1090.0;https://carrefourar.vtexassets.com/arquivos/ids/419322-170-170?v=638361795574300000&width=170&height=170&aspect=true;29/05/2024, 21:11:48;5;Carrefour
Perfumeria/Cuidado-de-la-piel;Crema para peinar Fructis goodbye danos 250 cc.;3735.0;https://carrefourar.vtexassets.com/arquivos/ids/417149-170-170?v=638356549643630000&width=170&height=170&aspect=true;29/05/2024, 21:02:15;4;Carrefour
Perfumeria/Cuidado-de-la-piel;Crema para peinar Fructis goodbye danos 250 cc.;3735.0;https://carrefourar.vtexassets.com/arquivos/ids/417149-170-170?v=638356549643630000&width=170&height=170&aspect=true;29/05/2024, 21:11:48;5;Carrefour
Perfumeria/Farmacia;Gel íntimo Ky 50 g.;3517.8;https://carrefourar.vtexassets.com/arquivos/ids/178586-170-170?v=637468579553000000&width=170&height=170&aspect=true;29/05/2024, 21:03:06;4;Carrefour
Perfumeria/Farmacia;Gel íntimo Ky 50 g.;6765.0;https://carrefourar.vtexassets.com/arquivos/ids/178586-170-170?v=637468579553000000&width=170&height=170&aspect=true;29/05/2024, 21:12:49;5;Carrefour
Perfumeria/Farmacia;Hisopo Meraki bambú 100 uni;4290.0;https://carrefourar.vtexassets.com/arquivos/ids/426383-170-170?v=638385204217500000&width=170&height=170&aspect=true;29/05/2024, 21:03:06;4;Carrefour
Perfumeria/Farmacia;Hisopo Meraki bambú 100 uni;2850.0;https://carrefourar.vtexassets.com/arquivos/ids/426383-170-170?v=638385204217500000&width=170&height=170&aspect=true;29/05/2024, 21:12:49;5;Carrefour
Perfumeria/Farmacia;Toallitas húmedas clásicas Ideal doy pack x 50 uni;6765.0;https://carrefourar.vtexassets.com/arquivos/ids/196784-170-170?v=637523689470130000&width=170&height=170&aspect=true;29/05/2024, 21:03:06;4;Carrefour
Perfumeria/Farmacia;Toallitas húmedas clásicas Ideal doy pack x 50 uni;2275.0;https://carrefourar.vtexassets.com/arquivos/ids/196784-170-170?v=637523689470130000&width=170&height=170&aspect=true;29/05/2024, 21:12:49;5;Carrefour
Perfumeria/Farmacia;Toallitas húmedas con aloe vera Ideal doy pack x 50 uni;2850.0;https://carrefourar.vtexassets.com/arquivos/ids/196785-170-170?v=637523689477800000&width=170&height=170&aspect=true;29/05/2024, 21:03:06;4;Carrefour
Perfumeria/Farmacia;Toallitas húmedas con aloe vera Ideal doy pack x 50 uni;2275.0;https://carrefourar.vtexassets.com/arquivos/ids/196785-170-170?v=637523689477800000&width=170&height=170&aspect=true;29/05/2024, 21:12:49;5;Carrefour
Perfumeria/Farmacia;Alcohol en gel Carrefour con crema humectante 65 cc.;2275.0;https://carrefourar.vtexassets.com/arquivos/ids/201540-170-170?v=637557484254730000&width=170&height=170&aspect=true;29/05/2024, 21:03:06;4;Carrefour
Perfumeria/Farmacia;Alcohol en gel Carrefour con crema humectante 65 cc.;827.08;https://carrefourar.vtexassets.com/arquivos/ids/201540-170-170?v=637557484254730000&width=170&height=170&aspect=true;29/05/2024, 21:12:49;5;Carrefour
Perfumeria/Farmacia;Piedra pomez natural Brand beauty 1 uni;2275.0;https://carrefourar.vtexassets.com/arquivos/ids/320632-170-170?v=638188003679200000&width=170&height=170&aspect=true;29/05/2024, 21:03:06;4;Carrefour
Perfumeria/Farmacia;Piedra pomez natural Brand beauty 1 uni;6240.0;https://carrefourar.vtexassets.com/arquivos/ids/320632-170-170?v=638188003679200000&width=170&height=170&aspect=true;29/05/2024, 21:12:49;5;Carrefour
Perfumeria/Cuidado-corporal;Cera depilatoria lata vegetal Depimiel 200 g.;4599.0;https://carrefourar.vtexassets.com/arquivos/ids/174730-170-170?v=637468562835970000&width=170&height=170&aspect=true;29/05/2024, 21:03:10;4;Carrefour
Perfumeria/Cuidado-corporal;Cera depilatoria lata vegetal Depimiel 200 g.;4599.0;https://carrefourar.vtexassets.com/arquivos/ids/174730-170-170?v=637468562835970000&width=170&height=170&aspect=true;29/05/2024, 21:12:07;5;Carrefour
Perfumeria/Cuidado-dental;Enjuague bucal Listerine cool mint suave 500 cc.;3875.0;https://carrefourar.vtexassets.com/arquivos/ids/365110-170-170?v=638267698464130000&width=170&height=170&aspect=true;29/05/2024, 21:03:17;4;Carrefour
Perfumeria/Cuidado-dental;Enjuague bucal Listerine cool mint suave 500 cc.;7069.0;https://carrefourar.vtexassets.com/arquivos/ids/365110-170-170?v=638267698464130000&width=170&height=170&aspect=true;29/05/2024, 21:12:58;5;Carrefour
Perfumeria/Cuidado-dental;Gel dental Close up menthol paradise 90 g.;2713.75;https://carrefourar.vtexassets.com/arquivos/ids/345879-170-170?v=638231506470530000&width=170&height=170&aspect=true;29/05/2024, 21:03:17;4;Carrefour
Perfumeria/Cuidado-dental;Gel dental Close up menthol paradise 90 g.;2290.0;https://carrefourar.vtexassets.com/arquivos/ids/345879-170-170?v=638231506470530000&width=170&height=170&aspect=true;29/05/2024, 21:12:58;5;Carrefour
Perfumeria/Proteccion-femenina;Toallas femeninas Ladysoft ultra delgadas tela seca 16 uni;3990.0;https://carrefourar.vtexassets.com/arquivos/ids/419280-170-170?v=638361795233370000&width=170&height=170&aspect=true;29/05/2024, 21:04:13;4;Carrefour
Perfumeria/Proteccion-femenina;Toallas femeninas Ladysoft ultra delgadas tela seca 16 uni;4665.0;https://carrefourar.vtexassets.com/arquivos/ids/419280-170-170?v=638361795233370000&width=170&height=170&aspect=true;29/05/2024, 21:12:54;5;Carrefour
Perfumeria/Proteccion-femenina;Protector diario Kotex extra protección 60 uni;3990.0;https://carrefourar.vtexassets.com/arquivos/ids/323965-170-170?v=638194302708570000&width=170&height=170&aspect=true;29/05/2024, 21:04:13;4;Carrefour
Perfumeria/Proteccion-femenina;Protector diario Kotex extra protección 60 uni;5730.0;https://carrefourar.vtexassets.com/arquivos/ids/323965-170-170?v=638194302708570000&width=170&height=170&aspect=true;29/05/2024, 21:12:54;5;Carrefour
Perfumeria/Proteccion-femenina;Protector leve Plenitud Femme antibacterial 14 uni;4665.0;https://carrefourar.vtexassets.com/arquivos/ids/306971-170-170?v=638134692444570000&width=170&height=170&aspect=true;29/05/2024, 21:04:13;4;Carrefour
Perfumeria/Proteccion-femenina;Protector leve Plenitud Femme antibacterial 14 uni;9550.0;https://carrefourar.vtexassets.com/arquivos/ids/306971-170-170?v=638134692444570000&width=170&height=170&aspect=true;29/05/2024, 21:12:54;5;Carrefour
Perfumeria/Proteccion-femenina;Always comfort fina suave toallitas femeninas 8 uni;5730.0;https://carrefourar.vtexassets.com/arquivos/ids/417563-170-170?v=638357591214800000&width=170&height=170&aspect=true;29/05/2024, 21:04:13;4;Carrefour
Perfumeria/Proteccion-femenina;Always comfort fina suave toallitas femeninas 8 uni;2820.0;https://carrefourar.vtexassets.com/arquivos/ids/417563-170-170?v=638357591214800000&width=170&height=170&aspect=true;29/05/2024, 21:12:54;5;Carrefour
bazar-y-textil/indumentaria;Media quarter fantasia Tex;1590.0;https://carrefourar.vtexassets.com/arquivos/ids/488551-170-170?v=638451162330030000&width=170&height=170&aspect=true;29/05/2024, 21:03:52;3;Carrefour
bazar-y-textil/indumentaria;Media quarter fantasia Tex;1590.0;https://carrefourar.vtexassets.com/arquivos/ids/488544-170-170?v=638451162229300000&width=170&height=170&aspect=true;29/05/2024, 21:03:52;3;Carrefour
bazar-y-textil/indumentaria;Zoquete Tex algodón liso;1890.0;https://carrefourar.vtexassets.com/arquivos/ids/419248-170-170?v=638360475966700000&width=170&height=170&aspect=true;29/05/2024, 21:03:52;3;Carrefour
bazar-y-textil/indumentaria;Zoquete Tex algodón liso;1890.0;https://carrefourar.vtexassets.com/arquivos/ids/419247-170-170?v=638360475958400000&width=170&height=170&aspect=true;29/05/2024, 21:03:52;3;Carrefour
bazar-y-textil/indumentaria;Zoquete Tex algodón liso;1890.0;https://carrefourar.vtexassets.com/arquivos/ids/419246-170-170?v=638360475950600000&width=170&height=170&aspect=true;29/05/2024, 21:03:52;3;Carrefour
bazar-y-textil/indumentaria;Campera top ub Tex;29990.0;https://carrefourar.vtexassets.com/arquivos/ids/517259-170-170?v=638507720001430000&width=170&height=170&aspect=true;29/05/2024, 21:03:52;3;Carrefour
bazar-y-textil/indumentaria;Campera top ub Tex;29990.0;https://carrefourar.vtexassets.com/arquivos/ids/517256-170-170?v=638507719965300000&width=170&height=170&aspect=true;29/05/2024, 21:03:52;3;Carrefour
bazar-y-textil/indumentaria;Poncho de lluvia Tex para adultos;8890.0;https://carrefourar.vtexassets.com/arquivos/ids/475946-170-170?v=638435315191100000&width=170&height=170&aspect=true;29/05/2024, 21:04:13;4;Carrefour
bazar-y-textil/indumentaria;Poncho de lluvia Tex para adultos;8890.0;https://carrefourar.vtexassets.com/arquivos/ids/406725-170-170?v=638339417377230000&width=170&height=170&aspect=true;29/05/2024, 21:04:13;4;Carrefour
bazar-y-textil/indumentaria;Poncho de lluvia Tex para adultos;8890.0;https://carrefourar.vtexassets.com/arquivos/ids/475942-170-170?v=638435313268530000&width=170&height=170&aspect=true;29/05/2024, 21:04:13;4;Carrefour
bazar-y-textil/indumentaria;Pantalón frisa Tex con puño y bolsillo;12742.5;https://carrefourar.vtexassets.com/arquivos/ids/467316-170-170?v=638419158787600000&width=170&height=170&aspect=true;29/05/2024, 21:04:13;4;Carrefour
bazar-y-textil/indumentaria;Pantalón frisa Tex con puño y bolsillo;16990.0;https://carrefourar.vtexassets.com/arquivos/ids/467276-170-170?v=638418995194000000&width=170&height=170&aspect=true;29/05/2024, 21:04:13;4;Carrefour
Almacen/Arroz-y-legumbres;Semillas de sésamo Genser 150 g.;1779.0;https://carrefourar.vtexassets.com/arquivos/ids/181301-170-170?v=637468587022470000&width=170&height=170&aspect=true;29/05/2024, 21:05:19;6;Carrefour
Almacen/Arroz-y-legumbres;Semillas de sésamo Genser 150 g.;1779.0;https://carrefourar.vtexassets.com/arquivos/ids/181301-170-170?v=637468587022470000&width=170&height=170&aspect=true;29/05/2024, 21:14:38;7;Carrefour
Almacen/Arroz-y-legumbres;Arroz preparado bajo sodio Gallo selec dp 240 g.;1999.0;https://carrefourar.vtexassets.com/arquivos/ids/475581-170-170?v=638430195572870000&width=170&height=170&aspect=true;29/05/2024, 21:05:19;6;Carrefour
Almacen/Arroz-y-legumbres;Arroz preparado bajo sodio Gallo selec dp 240 g.;1999.0;https://carrefourar.vtexassets.com/arquivos/ids/475581-170-170?v=638430195572870000&width=170&height=170&aspect=true;29/05/2024, 21:14:38;7;Carrefour
Almacen/Arroz-y-legumbres;Porotos secos remojados Vigente tetra 340 g.;899.0;https://carrefourar.vtexassets.com/arquivos/ids/254594-170-170?v=637974856342000000&width=170&height=170&aspect=true;29/05/2024, 21:05:19;6;Carrefour
Almacen/Arroz-y-legumbres;Porotos secos remojados Vigente tetra 340 g.;899.0;https://carrefourar.vtexassets.com/arquivos/ids/254594-170-170?v=637974856342000000&width=170&height=170&aspect=true;29/05/2024, 21:14:38;7;Carrefour
Almacen/Arroz-y-legumbres;Mix semillas x kg.;5440.0;https://carrefourar.vtexassets.com/arquivos/ids/255887-170-170?v=637986088689200000&width=170&height=170&aspect=true;29/05/2024, 21:05:19;6;Carrefour
Almacen/Arroz-y-legumbres;Mix semillas x kg.;5440.0;https://carrefourar.vtexassets.com/arquivos/ids/255887-170-170?v=637986088689200000&width=170&height=170&aspect=true;29/05/2024, 21:14:38;7;Carrefour
Almacen/Pastas-secas;Fideos mostacholes Terrabusi 3 vegetales 500 g.;1165.0;https://carrefourar.vtexassets.com/arquivos/ids/408426-170-170?v=638343782850530000&width=170&height=170&aspect=true;29/05/2024, 21:05:27;6;Carrefour
Almacen/Pastas-secas;Fideos mostacholes Terrabusi 3 vegetales 500 g.;1165.0;https://carrefourar.vtexassets.com/arquivos/ids/408426-170-170?v=638343782850530000&width=170&height=170&aspect=true;29/05/2024, 21:14:27;7;Carrefour
Almacen/Reposteria-y-postres;Polvo pre mezcla Exquisita helado sabor dulce de leche 25 g;1300.0;https://carrefourar.vtexassets.com/arquivos/ids/312457-170-170?v=638163243488500000&width=170&height=170&aspect=true;29/05/2024, 21:06:20;6;Carrefour
Almacen/Reposteria-y-postres;Polvo pre mezcla Exquisita helado sabor dulce de leche 25 g;1300.0;https://carrefourar.vtexassets.com/arquivos/ids/312457-170-170?v=638163243488500000&width=170&height=170&aspect=true;29/05/2024, 21:15:14;7;Carrefour
Desayuno-y-merienda/Galletitas-bizcochitos-y-tostadas;Tostadas Carrefour classic dulces 200 g.;826.32;https://carrefourar.vtexassets.com/arquivos/ids/394830-170-170?v=638325536752700000&width=170&height=170&aspect=true;29/05/2024, 21:06:27;6;Carrefour
Desayuno-y-merienda/Galletitas-bizcochitos-y-tostadas;Tostadas Carrefour classic dulces 200 g.;1470.0;https://carrefourar.vtexassets.com/arquivos/ids/394830-170-170?v=638325536752700000&width=170&height=170&aspect=true;29/05/2024, 21:15:25;7;Carrefour
Desayuno-y-merienda/Galletitas-bizcochitos-y-tostadas;Tostadas Carrefour classic clásicas con gluten 180 g.;939.0;https://carrefourar.vtexassets.com/arquivos/ids/387044-170-170?v=638318761126830000&width=170&height=170&aspect=true;29/05/2024, 21:06:27;6;Carrefour
Desayuno-y-merienda/Galletitas-bizcochitos-y-tostadas;Tostadas Carrefour classic clásicas con gluten 180 g.;524.0;https://carrefourar.vtexassets.com/arquivos/ids/387044-170-170?v=638318761126830000&width=170&height=170&aspect=true;29/05/2024, 21:15:25;7;Carrefour
Almacen/Snacks;Maní pelado tostado Croppers sin sal 105 g.;1025.0;https://carrefourar.vtexassets.com/arquivos/ids/379084-170-170?v=638313567908700000&width=170&height=170&aspect=true;29/05/2024, 21:06:27;6;Carrefour
Almacen/Snacks;Maní pelado tostado Croppers sin sal 105 g.;1120.0;https://carrefourar.vtexassets.com/arquivos/ids/379084-170-170?v=638313567908700000&width=170&height=170&aspect=true;29/05/2024, 21:15:23;7;Carrefour
Almacen/Snacks;Bastoncitos Krachitos extra queso 300 g.;2795.0;https://carrefourar.vtexassets.com/arquivos/ids/275874-170-170?v=638126917167770000&width=170&height=170&aspect=true;29/05/2024, 21:06:27;6;Carrefour
Almacen/Snacks;Bastoncitos Krachitos extra queso 300 g.;1025.0;https://carrefourar.vtexassets.com/arquivos/ids/275874-170-170?v=638126917167770000&width=170&height=170&aspect=true;29/05/2024, 21:15:23;7;Carrefour
Bebidas/Jugos;Jugo BC La Campagnola multifruta 200 cc.;600.0;https://carrefourar.vtexassets.com/arquivos/ids/177861-170-170?v=637468577432670000&width=170&height=170&aspect=true;29/05/2024, 21:09:09;6;Carrefour
Bebidas/Jugos;Jugo BC La Campagnola multifruta 200 cc.;196.67;https://carrefourar.vtexassets.com/arquivos/ids/177861-170-170?v=637468577432670000&width=170&height=170&aspect=true;29/05/2024, 21:16:28;7;Carrefour
Limpieza/Limpieza-de-la-ropa;Jabón en polvo para ropa Granby limón matic 800 g.;1575.0;https://carrefourar.vtexassets.com/arquivos/ids/379097-170-170?v=638313568070330000&width=170&height=170&aspect=true;29/05/2024, 21:11:14;6;Carrefour
Limpieza/Limpieza-de-la-ropa;Jabón en polvo para ropa Granby limón matic 800 g.;2990.0;https://carrefourar.vtexassets.com/arquivos/ids/379097-170-170?v=638313568070330000&width=170&height=170&aspect=true;29/05/2024, 21:17:57;7;Carrefour
Limpieza/Articulos-de-limpieza;Guante Mapa ultra contacto talle S;28990.0;https://carrefourar.vtexassets.com/arquivos/ids/238197-170-170?v=637831292192570000&width=170&height=170&aspect=true;29/05/2024, 21:12:01;6;Carrefour
Limpieza/Articulos-de-limpieza;Guante Mapa ultra contacto talle S;3250.0;https://carrefourar.vtexassets.com/arquivos/ids/238197-170-170?v=637831292192570000&width=170&height=170&aspect=true;29/05/2024, 21:18:05;7;Carrefour
Limpieza/Articulos-de-limpieza;Paño para superficies delicadas Skay 50x33cm  5 u.;3250.0;https://carrefourar.vtexassets.com/arquivos/ids/166099-170-170?v=637467724117830000&width=170&height=170&aspect=true;29/05/2024, 21:12:01;6;Carrefour
Limpieza/Articulos-de-limpieza;Paño para superficies delicadas Skay 50x33cm  5 u.;2190.0;https://carrefourar.vtexassets.com/arquivos/ids/166099-170-170?v=637467724117830000&width=170&height=170&aspect=true;29/05/2024, 21:18:05;7;Carrefour
Limpieza/Articulos-de-limpieza;Escobillón con cabo felix;2190.0;https://carrefourar.vtexassets.com/arquivos/ids/166150-170-170?v=637467724291230000&width=170&height=170&aspect=true;29/05/2024, 21:12:01;6;Carrefour
Limpieza/Articulos-de-limpieza;Escobillón con cabo felix;5895.0;https://carrefourar.vtexassets.com/arquivos/ids/166150-170-170?v=637467724291230000&width=170&height=170&aspect=true;29/05/2024, 21:18:05;7;Carrefour
Limpieza/Articulos-de-limpieza;Esponja rollitos de acero Carrefour 10 u.;5895.0;https://carrefourar.vtexassets.com/arquivos/ids/194156-170-170?v=637516040669430000&width=170&height=170&aspect=true;29/05/2024, 21:12:01;6;Carrefour
Limpieza/Articulos-de-limpieza;Esponja rollitos de acero Carrefour 10 u.;7860.0;https://carrefourar.vtexassets.com/arquivos/ids/194156-170-170?v=637516040669430000&width=170&height=170&aspect=true;29/05/2024, 21:18:05;7;Carrefour
Limpieza/Articulos-de-limpieza;Esponja Vileda cuadritos ultra;7860.0;https://carrefourar.vtexassets.com/arquivos/ids/523887-170-170?v=638513787717830000&width=170&height=170&aspect=true;29/05/2024, 21:12:01;6;Carrefour
Limpieza/Articulos-de-limpieza;Esponja Vileda cuadritos ultra;1440.0;https://carrefourar.vtexassets.com/arquivos/ids/523887-170-170?v=638513787717830000&width=170&height=170&aspect=true;29/05/2024, 21:18:05;7;Carrefour
Limpieza/Articulos-de-limpieza;Escobilla de baño Carrefour con depósito 1 u.;1440.0;https://carrefourar.vtexassets.com/arquivos/ids/166333-170-170?v=637467726073870000&width=170&height=170&aspect=true;29/05/2024, 21:12:01;6;Carrefour
Limpieza/Articulos-de-limpieza;Escobilla de baño Carrefour con depósito 1 u.;1490.0;https://carrefourar.vtexassets.com/arquivos/ids/166333-170-170?v=637467726073870000&width=170&height=170&aspect=true;29/05/2024, 21:18:05;7;Carrefour
Perfumeria/Cuidado-de-la-piel;Protector solar labial humectante Nivea Sun protect FPS 30 para todo tipo de piel 4.8 g.;5379.0;https://carrefourar.vtexassets.com/arquivos/ids/462264-170-170?v=638416978807330000&width=170&height=170&aspect=true;29/05/2024, 21:12:09;6;Carrefour
Perfumeria/Cuidado-de-la-piel;Protector solar labial humectante Nivea Sun protect FPS 30 para todo tipo de piel 4.8 g.;5379.0;https://carrefourar.vtexassets.com/arquivos/ids/462264-170-170?v=638416978807330000&width=170&height=170&aspect=true;29/05/2024, 21:18:48;7;Carrefour
Perfumeria/Antitranspirantes-y-desodorantes;Desodorante Ciel en aerosol femenino noir 123 cc.;2445.0;https://carrefourar.vtexassets.com/arquivos/ids/230400-170-170?v=637734598270370000&width=170&height=170&aspect=true;29/05/2024, 21:12:10;6;Carrefour
Perfumeria/Antitranspirantes-y-desodorantes;Desodorante Ciel en aerosol femenino noir 123 cc.;7419.0;https://carrefourar.vtexassets.com/arquivos/ids/230400-170-170?v=637734598270370000&width=170&height=170&aspect=true;29/05/2024, 21:19:13;7;Carrefour
Perfumeria/Antitranspirantes-y-desodorantes;Desodorante Kevin ice en aerosol masculino 250 cc.;2850.0;https://carrefourar.vtexassets.com/arquivos/ids/243962-170-170?v=637883196423600000&width=170&height=170&aspect=true;29/05/2024, 21:12:10;6;Carrefour
Perfumeria/Antitranspirantes-y-desodorantes;Desodorante Kevin ice en aerosol masculino 250 cc.;2445.0;https://carrefourar.vtexassets.com/arquivos/ids/243962-170-170?v=637883196423600000&width=170&height=170&aspect=true;29/05/2024, 21:19:13;7;Carrefour
Perfumeria/Antitranspirantes-y-desodorantes;Desodorante Colbert en aerosol us 123 cc.;2725.0;https://carrefourar.vtexassets.com/arquivos/ids/310419-170-170?v=638151892554900000&width=170&height=170&aspect=true;29/05/2024, 21:12:10;6;Carrefour
Perfumeria/Antitranspirantes-y-desodorantes;Desodorante Colbert en aerosol us 123 cc.;2850.0;https://carrefourar.vtexassets.com/arquivos/ids/310419-170-170?v=638151892554900000&width=170&height=170&aspect=true;29/05/2024, 21:19:13;7;Carrefour
Limpieza/Desodorantes-de-ambiente;Desinfectante en aerosol X-5 360 cc.;10750.0;https://carrefourar.vtexassets.com/arquivos/ids/174411-170-170?v=637468560861530000&width=170&height=170&aspect=true;29/05/2024, 21:12:16;6;Carrefour
Limpieza/Desodorantes-de-ambiente;Desinfectante en aerosol X-5 360 cc.;2349.0;https://carrefourar.vtexassets.com/arquivos/ids/174411-170-170?v=637468560861530000&width=170&height=170&aspect=true;29/05/2024, 21:18:03;7;Carrefour
Limpieza/Desodorantes-de-ambiente;Desinfectante de ambientes y elimina olores Lysoform lavanda en aerosol 495 ml.;2349.0;https://carrefourar.vtexassets.com/arquivos/ids/366564-170-170?v=638273793924300000&width=170&height=170&aspect=true;29/05/2024, 21:12:16;6;Carrefour
Limpieza/Desodorantes-de-ambiente;Desinfectante de ambientes y elimina olores Lysoform lavanda en aerosol 495 ml.;3095.0;https://carrefourar.vtexassets.com/arquivos/ids/366564-170-170?v=638273793924300000&width=170&height=170&aspect=true;29/05/2024, 21:18:03;7;Carrefour
Limpieza/Desodorantes-de-ambiente;Desodorante de ambiente anti humedad Aire Pur repuesto 250 g.;3095.0;https://carrefourar.vtexassets.com/arquivos/ids/171777-170-170?v=637468541530070000&width=170&height=170&aspect=true;29/05/2024, 21:12:16;6;Carrefour
Limpieza/Desodorantes-de-ambiente;Desodorante de ambiente anti humedad Aire Pur repuesto 250 g.;7465.0;https://carrefourar.vtexassets.com/arquivos/ids/171777-170-170?v=637468541530070000&width=170&height=170&aspect=true;29/05/2024, 21:18:03;7;Carrefour
Limpieza/Desodorantes-de-ambiente;Repuesto antihumedad Purific air neutro 260 g.;7465.0;https://carrefourar.vtexassets.com/arquivos/ids/373426-170-170?v=638306741758800000&width=170&height=170&aspect=true;29/05/2024, 21:12:16;6;Carrefour
Limpieza/Desodorantes-de-ambiente;Repuesto antihumedad Purific air neutro 260 g.;14930.0;https://carrefourar.vtexassets.com/arquivos/ids/373426-170-170?v=638306741758800000&width=170&height=170&aspect=true;29/05/2024, 21:18:03;7;Carrefour
Mascotas/Alimentos-para-perros;Alimento para perros Pet's Class 85 g. húmedo cachorro pollo y leche;820.0;https://carrefourar.vtexassets.com/arquivos/ids/161599-170-170?v=637467658430870000&width=170&height=170&aspect=true;29/05/2024, 21:13:19;6;Carrefour
Mascotas/Alimentos-para-perros;Alimento para perros Pet's Class 85 g. húmedo cachorro pollo y leche;820.0;https://carrefourar.vtexassets.com/arquivos/ids/161599-170-170?v=637467658430870000&width=170&height=170&aspect=true;29/05/2024, 21:20:07;7;Carrefour
Perfumeria/Proteccion-femenina;Toallas femeninas Ladysoft delgada seca 8 uni;2525.0;https://carrefourar.vtexassets.com/arquivos/ids/419279-170-170?v=638361795225570000&width=170&height=170&aspect=true;29/05/2024, 21:13:21;6;Carrefour
Perfumeria/Proteccion-femenina;Toallas femeninas Ladysoft delgada seca 8 uni;4099.0;https://carrefourar.vtexassets.com/arquivos/ids/419279-170-170?v=638361795225570000&width=170&height=170&aspect=true;29/05/2024, 21:20:14;7;Carrefour
Perfumeria/Proteccion-femenina;Protectores diarios Cerefree protección 60 uni;6385.0;https://carrefourar.vtexassets.com/arquivos/ids/364474-170-170?v=638265117985800000&width=170&height=170&aspect=true;29/05/2024, 21:13:21;6;Carrefour
Perfumeria/Proteccion-femenina;Protectores diarios Cerefree protección 60 uni;2525.0;https://carrefourar.vtexassets.com/arquivos/ids/364474-170-170?v=638265117985800000&width=170&height=170&aspect=true;29/05/2024, 21:20:14;7;Carrefour
Perfumeria/Proteccion-femenina;Always comfort fina suave toallas femeninas nocturnas 8 uni;2677.0;https://carrefourar.vtexassets.com/arquivos/ids/367283-170-170?v=638278746195630000&width=170&height=170&aspect=true;29/05/2024, 21:13:21;6;Carrefour
Perfumeria/Proteccion-femenina;Always comfort fina suave toallas femeninas nocturnas 8 uni;6385.0;https://carrefourar.vtexassets.com/arquivos/ids/367283-170-170?v=638278746195630000&width=170&height=170&aspect=true;29/05/2024, 21:20:14;7;Carrefour
Perfumeria/Proteccion-femenina;Toalla nocturna Plenitud Femme 20 uni;4259.0;https://carrefourar.vtexassets.com/arquivos/ids/277207-170-170?v=638128465045400000&width=170&height=170&aspect=true;29/05/2024, 21:13:21;6;Carrefour
Perfumeria/Proteccion-femenina;Toalla nocturna Plenitud Femme 20 uni;4259.0;https://carrefourar.vtexassets.com/arquivos/ids/277207-170-170?v=638128465045400000&width=170&height=170&aspect=true;29/05/2024, 21:20:14;7;Carrefour
bazar-y-textil/indumentaria;Remera básica Tex cuello redondo;9326.67;https://carrefourar.vtexassets.com/arquivos/ids/319372-170-170?v=638182098729600000&width=170&height=170&aspect=true;29/05/2024, 21:13:47;5;Carrefour
bazar-y-textil/indumentaria;Remera básica Tex cuello redondo;13990.0;https://carrefourar.vtexassets.com/arquivos/ids/319365-170-170?v=638182098665630000&width=170&height=170&aspect=true;29/05/2024, 21:13:47;5;Carrefour
bazar-y-textil/indumentaria;Remera básica Tex cuello redondo;9326.67;https://carrefourar.vtexassets.com/arquivos/ids/319369-170-170?v=638182098698930000&width=170&height=170&aspect=true;29/05/2024, 21:13:47;5;Carrefour
bazar-y-textil/indumentaria;Campera Tex matelasse diagonal;13990.0;https://carrefourar.vtexassets.com/arquivos/ids/327372-170-170?v=638201175146800000&width=170&height=170&aspect=true;29/05/2024, 21:13:47;5;Carrefour
bazar-y-textil/indumentaria;Campera Tex matelasse diagonal;9326.67;https://carrefourar.vtexassets.com/arquivos/ids/327376-170-170?v=638201175205330000&width=170&height=170&aspect=true;29/05/2024, 21:13:47;5;Carrefour
